order_id,order_arrival,process_start_time,order_complete_time,station_id,cycle_time,oct
1422,25500,25742,26194,picker-1,452,694
1409,25380,25875,26218,picker-3,343,838
1398,25260,25782,26238,picker-3,456,978
1454,26040,26067,26263,picker-2,196,223
1206,21900,25848,26276,picker-1,428,4376
1367,24600,25811,26294,picker-1,483,1694
1443,25860,26084,26305,picker-3,221,445
1182,21300,25848,26309,picker-1,461,5009
1429,25680,26127,26312,picker-2,185,632
1363,24480,25934,26382,picker-2,448,1902
1121,20220,26149,26418,picker-3,269,6198
1384,24900,26195,26503,picker-1,308,1603
1358,24420,25832,26508,picker-1,676,2088
1308,23700,26264,26510,picker-2,246,2810
610,10860,23279,26520,picker-3,3241,15660
1413,25380,26310,26545,picker-1,235,1165
1109,19980,26127,26554,picker-2,427,6574
1254,22920,26313,26579,picker-2,266,3659
1427,25620,26131,26602,picker-2,471,982
1466,26220,26295,26631,picker-1,336,411
1469,26280,26504,26651,picker-1,147,371
1395,25200,25249,26663,picker-1,1414,1463
1472,26400,26419,26665,picker-3,246,265
1426,25620,26084,26690,picker-3,606,1070
1419,25500,26155,26700,picker-3,545,1200
1477,26520,26546,26713,picker-1,167,193
1351,24420,26277,26724,picker-1,447,2304
1451,25980,26555,26745,picker-2,190,765
1448,25980,26521,26751,picker-3,230,771
1467,26220,26509,26788,picker-1,279,568
1142,20640,26511,26794,picker-2,283,6154
1479,26580,26664,26814,picker-1,150,234
1356,24420,26652,26824,picker-1,172,2404
1475,26520,26725,26927,picker-1,202,407
1437,25800,26383,26930,picker-2,547,1130
1062,19080,26632,26953,picker-1,321,7873
1442,25860,26666,26965,picker-3,299,1105
1335,24120,26691,26980,picker-3,289,2860
1474,26460,26580,26992,picker-2,412,532
1480,26580,26603,26992,picker-2,389,412
1485,26700,26789,27007,picker-1,218,307
1417,25500,26701,27030,picker-3,329,1530
1203,21780,26752,27085,picker-3,333,5305
1433,25800,26219,27204,picker-3,985,1404
1495,26880,26981,27234,picker-3,253,354
1499,26940,26993,27239,picker-2,246,299
1465,26220,26306,27259,picker-3,953,1039
1436,25800,26966,27279,picker-3,313,1479
1487,26760,27031,27303,picker-3,272,543
1082,19440,26825,27350,picker-1,525,7910
1396,25200,26746,27357,picker-2,611,2157
1441,25800,26795,27357,picker-2,562,1557
1446,25920,26993,27365,picker-2,372,1445
917,16680,26931,27379,picker-2,448,10699
1490,26820,26928,27419,picker-1,491,599
1345,24300,26815,27469,picker-1,654,3169
1447,25980,27008,27487,picker-1,479,1507
1432,25740,27086,27583,picker-3,497,1843
1461,26160,27205,27583,picker-3,378,1423
1491,26820,27351,27583,picker-1,232,763
1415,25440,27470,27631,picker-1,161,2191
1506,27180,27358,27642,picker-2,284,462
1508,27180,27488,27710,picker-1,222,530
1482,26580,27260,27716,picker-3,456,1136
1502,27000,27366,27719,picker-2,353,719
1457,26100,27240,27731,picker-2,491,1631
1067,19140,27304,27755,picker-3,451,8615
1458,26100,27420,27763,picker-1,343,1663
1492,26820,27380,27770,picker-2,390,950
1449,25980,27358,27786,picker-2,428,1806
674,12000,27235,27861,picker-3,626,15861
1524,27540,27711,27862,picker-1,151,322
1279,23220,27585,27881,picker-3,296,4661
1188,21420,27585,27881,picker-3,296,6461
1435,25800,27280,27888,picker-3,608,2088
1519,27420,27732,27909,picker-2,177,489
1456,26100,27720,27921,picker-2,201,1821
1525,27540,27643,27928,picker-2,285,388
1264,22980,27584,27989,picker-1,405,5009
881,16200,27764,27998,picker-1,234,11798
1248,22800,27632,28022,picker-1,390,5222
1511,27240,27771,28022,picker-2,251,782
1540,27780,27862,28049,picker-3,187,269
1510,27240,27717,28057,picker-3,340,817
1543,27780,27787,28092,picker-2,305,312
1518,27420,27889,28111,picker-3,222,691
1402,25260,27922,28117,picker-2,195,2857
1387,24960,27910,28129,picker-2,219,3169
1514,27240,27756,28141,picker-3,385,901
1535,27660,27882,28174,picker-3,292,514
1497,26940,28024,28175,picker-2,151,1235
1307,23700,28023,28179,picker-1,156,4479
1520,27420,27990,28185,picker-1,195,765
1532,27600,28093,28240,picker-2,147,640
1544,27780,28050,28260,picker-3,210,480
1397,25200,28142,28272,picker-3,130,3072
1538,27720,27863,28291,picker-1,428,571
1404,25320,27929,28307,picker-2,378,2987
1464,26160,28176,28326,picker-2,150,2166
858,15660,27999,28387,picker-1,388,12727
1500,27000,28186,28396,picker-1,210,1396
1178,21240,28058,28402,picker-3,344,7162
1445,25860,28112,28402,picker-3,290,2542
1374,24780,28175,28454,picker-3,279,3674
1530,27600,28241,28464,picker-2,223,864
1481,26580,28130,28470,picker-2,340,1890
1339,24180,28180,28552,picker-1,372,4372
1531,27600,28292,28591,picker-1,299,991
1494,26820,28397,28647,picker-1,250,1827
1517,27360,28388,28657,picker-1,269,1297
1292,23400,28327,28764,picker-2,437,5364
1455,26040,28273,28765,picker-3,492,2725
