pod_id,item_id,qty,order_id,processed_time,task_type,trigger
71,151,5,316,9511,1,
71,37,10,344,9511,1,
71,191,4,344,9511,1,
40,34,12,235,9521,1,
271,82,9,316,9533,1,
271,7,6,380,9533,1,
178,850,4,235,9562,1,
178,100,6,235,9562,1,
178,-1,-1,-999,9562,2,global
127,811,1,250,9566,1,
127,3,9,316,9566,1,
127,248,8,344,9566,1,
127,24,6,344,9566,1,
127,-1,-1,-999,9567,2,global
288,50,7,386,9575,1,
288,692,7,386,9575,1,
348,31,8,284,9589,1,
27,58,8,316,9590,1,
27,437,8,344,9590,1,
220,882,6,375,9604,1,
206,127,9,353,9604,1,
220,-1,-1,-999,9604,2,global
238,168,8,235,9618,1,
103,367,8,253,9618,1,
30,529,6,344,9630,1,
30,87,9,308,9630,1,
30,-1,-1,-999,9630,2,global
231,268,6,235,9631,1,
347,139,8,353,9639,1,
347,286,6,324,9639,1,
241,326,9,372,9646,1,
62,357,3,253,9656,1,
62,542,2,386,9656,1,
62,1,5,387,9656,1,
113,24,6,379,9678,1,
229,890,10,284,9679,1,
229,77,6,386,9679,1,
63,301,9,344,9692,1,
63,36,6,344,9692,1,
25,147,5,321,9706,1,
349,31,2,344,9713,1,
349,31,6,316,9713,1,
349,993,6,344,9713,1,
75,152,4,375,9731,1,
306,136,5,344,9741,1,
306,9,8,344,9741,1,
98,93,10,387,9752,1,
146,199,6,316,9761,1,
146,42,7,344,9761,1,
298,407,9,324,9767,1,
147,200,2,344,9783,1,
147,26,10,392,9783,1,
26,147,9,343,9796,1,
26,17,4,322,9796,1,
43,535,11,334,9800,1,
277,49,2,386,9803,1,
277,171,5,353,9803,1,
277,82,9,278,9803,1,
237,104,4,389,9815,1,
237,168,8,322,9815,1,
49,1056,10,380,9817,1,
49,-1,-1,-999,9817,2,global
230,643,4,253,9822,1,
230,130,8,278,9822,1,
58,540,3,321,9836,1,
58,1,7,322,9836,1,
228,641,9,344,9850,1,
120,24,2,379,9867,1,
120,461,8,322,9867,1,
120,-1,-1,-999,9867,2,global
243,904,4,242,9868,1,
243,79,4,316,9868,1,
243,104,4,344,9868,1,
321,179,7,253,9870,1,
321,719,4,278,9870,1,
197,209,3,253,9887,1,
197,126,8,278,9887,1,
179,160,3,235,9894,1,
179,6,7,322,9894,1,
119,248,3,344,9906,1,
119,24,5,344,9906,1,
136,26,2,235,9909,1,
136,819,7,258,9909,1,
340,30,9,387,9919,1,
340,181,1,278,9919,1,
249,104,2,389,9920,1,
249,329,4,343,9920,1,
173,260,2,316,9923,1,
173,157,6,344,9923,1,
173,-1,-1,-999,9923,2,global
235,896,7,387,9932,1,
105,798,7,322,9933,1,
86,21,8,278,9946,1,
372,1354,6,258,9958,1,
247,328,7,253,9966,1,
85,240,4,322,9984,1,
291,949,7,228,9997,1,
291,-1,-1,-999,9997,2,global
299,135,8,344,10002,1,
205,163,3,316,10022,1,
205,127,4,344,10022,1,
9,57,6,344,10033,1,
128,249,3,321,10042,1,
102,94,6,344,10048,1,
158,595,6,284,10055,1,
174,260,6,316,10059,1,
153,99,2,321,10070,1,
106,245,6,253,10071,1,
269,104,4,344,10077,1,
269,82,7,398,10077,1,
170,157,5,353,10082,1,
286,1274,5,387,10093,1,
286,-1,-1,-999,10093,2,global
156,201,2,322,10112,1,
234,104,4,344,10122,1,
234,131,10,407,10122,1,
311,413,2,321,10128,1,
172,45,8,407,10136,1,
339,283,2,235,10146,1,
139,585,4,278,10157,1,
189,621,10,265,10158,1,
204,75,2,387,10170,1,
204,126,2,278,10170,1,
298,135,1,321,10178,1,
40,186,4,278,10180,1,
80,2,11,411,10205,1,
114,24,2,379,10212,1,
306,52,4,386,10212,1,
171,157,8,265,10219,1,
329,11,3,393,10220,1,
137,372,6,407,10230,1,
137,-1,-1,-999,10231,2,global
347,421,2,278,10234,1,
347,181,1,278,10234,1,
179,1534,3,258,10235,1,
115,24,2,387,10247,1,
105,244,10,258,10261,1,
119,808,2,173,10271,1,
312,413,4,316,10281,1,
155,124,6,390,10288,1,
321,280,5,316,10291,1,
7,57,1,344,10297,1,
229,130,3,316,10304,1,
288,337,6,401,10322,1,
288,28,7,401,10322,1,
288,107,3,401,10322,1,
288,8,8,401,10322,1,
192,101,8,400,10334,1,
48,239,5,410,10336,1,
247,47,3,401,10338,1,
247,657,7,401,10338,1,
211,165,8,410,10358,1,
123,811,1,250,10359,1,
123,-1,-1,-999,10360,2,global
103,38,10,401,10364,1,
103,94,8,401,10364,1,
220,882,2,375,10365,1,
106,1107,2,379,10375,1,
75,788,6,401,10384,1,
75,38,7,418,10384,1,
124,811,1,250,10398,1,
124,-1,-1,-999,10398,2,global
102,94,10,422,10417,1,
178,262,8,401,10423,1,
125,811,1,250,10433,1,
125,-1,-1,-999,10433,2,global
8,295,6,422,10434,1,
8,0,5,405,10434,1,
30,750,7,401,10436,1,
1,181,1,278,10449,1,
1,56,6,401,10449,1,
5,32,6,414,10454,1,
5,144,7,414,10454,1,
289,337,5,401,10467,1,
107,23,7,405,10477,1,
107,2,9,414,10477,1,
198,126,4,401,10489,1,
86,63,10,402,10497,1,
86,193,4,402,10497,1,
86,2,8,402,10497,1,
28,18,5,415,10504,1,
222,215,7,369,10521,1,
222,389,10,428,10521,1,
222,77,4,428,10521,1,
81,153,11,420,10524,1,
81,20,8,420,10524,1,
333,222,5,405,10539,1,
333,1317,6,414,10539,1,
6,32,8,402,10550,1,
6,294,10,402,10550,1,
6,-1,-1,-999,10550,2,global
176,45,8,369,10553,1,
114,307,4,401,10563,1,
29,120,10,402,10567,1,
233,646,8,402,10591,1,
233,167,8,402,10591,1,
306,52,4,401,10594,1,
3,0,9,428,10615,1,
116,24,6,402,10617,1,
116,3,7,402,10617,1,
116,95,5,434,10617,1,
116,-1,-1,-999,10617,2,global
235,896,2,367,10624,1,
156,124,2,390,10631,1,
299,108,7,402,10631,1,
299,8,2,434,10631,1,
299,-1,-1,-999,10632,2,global
307,52,12,435,10642,1,
126,24,2,402,10649,1,
126,95,2,434,10649,1,
126,40,7,439,10649,1,
277,49,8,402,10663,1,
22,0,7,435,10664,1,
22,86,8,435,10664,1,
22,-1,-1,-999,10664,2,global
159,478,8,402,10677,1,
31,148,4,442,10687,1,
60,300,8,420,10691,1,
23,33,8,417,10697,1,
23,86,8,433,10697,1,
23,58,8,433,10697,1,
32,148,4,442,10710,1,
79,2,5,435,10725,1,
79,38,10,433,10725,1,
79,62,5,433,10725,1,
9,181,1,278,10738,1,
260,920,2,253,10745,1,
121,310,6,433,10746,1,
121,3,8,433,10746,1,
10,181,1,278,10763,1,
183,160,8,405,10768,1,
183,1538,2,417,10768,1,
183,125,4,433,10768,1,
308,9,5,385,10784,1,
308,83,4,385,10784,1,
308,52,4,385,10784,1,
283,1631,6,402,10785,1,
283,-1,-1,-999,10785,2,global
284,50,4,405,10785,1,
284,1272,7,433,10785,1,
284,-1,-1,-999,10785,2,global
8,181,1,278,10790,1,
160,256,5,431,10795,1,
13,85,4,433,10805,1,
13,429,9,433,10805,1,
290,1278,5,402,10807,1,
167,156,4,422,10817,1,
167,125,2,433,10817,1,
211,637,6,433,10831,1,
17,118,4,402,10840,1,
97,1099,1,385,10841,1,
97,2,10,385,10841,1,
215,77,5,402,10864,1,
301,108,4,402,10873,1,
301,-1,-1,-999,10873,2,global
238,104,4,428,10874,1,
238,168,2,435,10874,1,
86,21,12,413,10876,1,
154,5,7,385,10897,1,
154,43,7,450,10897,1,
233,646,4,214,10901,1,
273,678,6,369,10908,1,
246,656,5,385,10913,1,
246,656,5,413,10913,1,
349,31,6,414,10920,1,
76,1,12,436,10925,1,
76,546,4,338,10925,1,
305,9,4,402,10946,1,
305,51,7,436,10946,1,
305,1653,3,338,10946,1,
298,135,8,338,10961,1,
298,108,1,338,10961,1,
298,-1,-1,-999,10961,2,global
362,1003,6,433,10977,1,
362,-1,-1,-999,10977,2,global
81,2,9,449,10982,1,
306,83,6,433,10988,1,
334,29,3,405,11000,1,
334,110,2,433,11000,1,
5,181,1,278,11004,1,
5,15,6,385,11004,1,
5,0,8,298,11004,1,
281,50,6,338,11008,1,
281,7,6,455,11008,1,
348,31,8,441,11024,1,
51,88,7,385,11031,1,
51,357,12,298,11031,1,
48,1405,10,455,11039,1,
11,181,1,278,11045,1,
11,428,7,385,11045,1,
9,518,8,413,11059,1,
9,-1,-1,-999,11059,2,global
285,132,7,441,11064,1,
285,224,9,441,11064,1,
16,33,4,455,11068,1,
16,1030,10,10,11068,1,
16,295,6,10,11068,1,
100,1101,4,405,11074,1,
100,2,1,435,11074,1,
173,1528,12,298,11077,1,
237,650,5,441,11084,1,
112,306,8,454,11091,1,
112,-1,-1,-999,11091,2,global
287,402,8,298,11105,1,
262,1252,10,10,11106,1,
85,193,2,433,11111,1,
85,2,4,460,11111,1,
159,5,5,338,11132,1,
159,478,4,455,11132,1,
266,674,7,10,11144,1,
128,3,6,10,11156,1,
55,768,6,413,11170,1,
55,1,6,464,11170,1,
55,-1,-1,-999,11170,2,global
15,347,11,361,11173,1,
87,447,12,459,11189,1,
87,241,7,459,11189,1,
6,181,1,278,11200,1,
6,294,6,454,11200,1,
6,-1,-1,-999,11200,2,global
336,29,6,459,11213,1,
336,282,10,459,11213,1,
290,173,5,10,11217,1,
0,425,10,464,11222,1,
174,610,6,361,11229,1,
286,8,6,349,11233,1,
286,8,7,459,11233,1,
299,108,5,338,11239,1,
28,18,7,456,11250,1,
28,0,8,456,11250,1,
28,-1,-1,-999,11250,2,global
148,98,2,405,11250,1,
148,200,9,349,11250,1,
311,413,1,316,11267,1,
311,413,1,361,11267,1,
311,83,2,10,11267,1,
321,719,1,414,11268,1,
321,10,10,459,11268,1,
167,72,10,456,11279,1,
367,230,10,459,11284,1,
333,110,8,456,11293,1,
88,361,11,349,11302,1,
193,208,4,338,11316,1,
306,9,6,459,11324,1,
162,44,5,349,11346,1,
131,579,7,298,11349,1,
346,111,4,436,11355,1,
305,9,7,298,11362,1,
17,118,6,464,11374,1,
30,18,5,456,11384,1,
283,1631,2,402,11389,1,
146,588,12,243,11395,1,
49,1056,3,251,11397,1,
228,103,2,338,11404,1,
358,140,6,385,11408,1,
343,12,4,430,11413,1,
108,2,8,465,11421,1,
108,23,10,465,11421,1,
198,628,4,385,11439,1,
198,-1,-1,-999,11439,2,global
53,89,1,338,11444,1,
313,413,2,361,11452,1,
368,14,6,384,11460,1,
368,14,4,465,11460,1,
368,422,8,465,11460,1,
334,11,11,473,11476,1,
334,281,10,300,11476,1,
334,-1,-1,-999,11476,2,global
10,1369,12,465,11484,1,
10,-1,-1,-999,11484,2,global
11,57,6,300,11487,1,
25,183,6,473,11506,1,
163,202,6,465,11508,1,
23,182,9,466,11525,1,
172,45,4,459,11526,1,
172,72,4,243,11526,1,
40,186,6,473,11526,1,
304,109,6,465,11537,1,
37,297,6,300,11542,1,
322,719,6,243,11550,1,
339,56,8,466,11552,1,
339,30,10,463,11552,1,
46,1053,5,384,11567,1,
88,554,5,336,11586,1,
88,-1,-1,-999,11586,2,global
207,47,9,466,11586,1,
207,76,6,466,11586,1,
207,7,2,463,11586,1,
207,7,8,466,11586,1,
14,57,5,300,11596,1,
54,89,8,466,11600,1,
190,207,5,349,11615,1,
41,34,12,426,11621,1,
41,-1,-1,-999,11621,2,global
38,34,5,438,11635,1,
38,-1,-1,-999,11635,2,global
341,30,2,463,11639,1,
341,56,8,477,11639,1,
144,252,3,300,11651,1,
22,58,4,349,11652,1,
276,105,8,463,11653,1,
206,212,6,448,11669,1,
206,127,4,280,11669,1,
29,120,3,300,11673,1,
75,38,8,481,11683,1,
145,252,12,391,11692,1,
92,194,4,243,11693,1,
87,2,6,466,11701,1,
87,303,5,280,11701,1,
166,258,8,463,11715,1,
105,563,4,405,11723,1,
224,266,6,466,11737,1,
224,102,8,443,11737,1,
51,765,2,456,11738,1,
109,801,3,349,11738,1,
256,48,2,465,11761,1,
225,77,1,386,11770,1,
13,146,10,489,11777,1,
133,41,8,470,11784,1,
89,554,2,336,11785,1,
55,768,2,413,11796,1,
232,78,6,481,11801,1,
232,131,7,443,11801,1,
1,85,4,443,11825,1,
1,143,6,443,11825,1,
1,-1,-1,-999,11825,2,global
163,480,10,396,11837,1,
252,394,5,421,11847,1,
140,373,12,440,11851,1,
106,799,7,443,11853,1,
360,14,2,465,11857,1,
313,10,9,440,11866,1,
374,85,4,443,11869,1,
374,143,5,443,11869,1,
96,93,1,465,11870,1,
134,1490,1,465,11887,1,
222,321,4,466,11892,1,
222,389,12,497,11892,1,
254,131,5,440,11909,1,
254,28,8,259,11909,1,
254,662,10,259,11909,1,
254,-1,-1,-999,11909,2,global
370,114,10,491,11919,1,
8,116,4,259,11929,1,
8,1367,9,259,11929,1,
63,20,2,479,11934,1,
63,150,7,497,11934,1,
375,1014,10,440,11945,1,
116,308,7,466,11955,1,
52,60,5,440,11963,1,
52,189,6,259,11963,1,
149,832,9,474,11964,1,
128,312,5,466,11965,1,
146,42,6,466,11977,1,
151,373,11,259,11987,1,
151,254,6,451,11987,1,
162,44,5,474,11995,1,
162,5,10,488,11995,1,
342,110,4,481,12000,1,
342,284,1,443,12000,1,
54,36,10,451,12004,1,
16,57,6,376,12014,1,
16,117,7,376,12014,1,
253,217,7,451,12031,1,
253,331,12,108,12031,1,
33,753,12,376,12033,1,
158,71,12,376,12052,1,
287,1635,8,451,12055,1,
287,107,8,108,12055,1,
86,21,5,443,12065,1,
266,170,4,491,12074,1,
266,-1,-1,-999,12074,2,global
17,57,1,376,12078,1,
17,0,8,501,12078,1,
17,17,9,445,12078,1,
284,400,8,451,12083,1,
284,50,12,395,12083,1,
316,10,2,259,12108,1,
316,714,7,503,12108,1,
316,53,8,395,12108,1,
136,4,8,394,12112,1,
136,97,9,213,12112,1,
136,312,8,213,12112,1,
267,170,4,491,12116,1,
206,506,4,443,12125,1,
225,266,4,466,12134,1,
373,143,4,395,12135,1,
373,15,4,116,12135,1,
373,290,8,116,12135,1,
275,105,3,463,12145,1,
155,70,2,108,12156,1,
155,255,12,108,12156,1,
160,43,2,445,12158,1,
160,43,10,394,12158,1,
160,201,11,394,12158,1,
160,841,12,394,12158,1,
168,72,3,503,12174,1,
168,72,8,116,12174,1,
129,3,10,485,12189,1,
24,1037,8,394,12190,1,
24,0,7,394,12190,1,
24,350,8,213,12190,1,
183,616,11,108,12196,1,
276,681,3,280,12197,1,
189,621,3,280,12209,1,
333,977,5,440,12214,1,
333,281,6,116,12214,1,
333,-1,-1,-999,12214,2,global
42,34,4,445,12233,1,
42,34,11,266,12233,1,
42,148,4,445,12233,1,
42,1,7,213,12233,1,
42,19,6,266,12233,1,
42,-1,-1,-999,12233,2,global
116,24,6,259,12238,1,
116,805,5,451,12238,1,
265,170,2,491,12243,1,
310,412,3,466,12255,1,
306,176,4,495,12261,1,
306,954,6,116,12261,1,
306,-1,-1,-999,12261,2,global
98,243,9,474,12265,1,
98,21,3,376,12265,1,
98,196,5,394,12265,1,
98,448,6,394,12265,1,
366,113,10,116,12278,1,
308,1292,2,481,12296,1,
157,100,12,213,12299,1,
157,5,2,266,12299,1,
157,43,9,266,12299,1,
157,71,2,266,12299,1,
186,1184,9,259,12299,1,
186,-1,-1,-999,12299,2,global
161,479,1,280,12302,1,
51,765,9,440,12314,1,
270,221,3,394,12332,1,
270,7,7,394,12332,1,
270,1258,8,213,12332,1,
270,48,6,452,12332,1,
307,52,1,505,12343,1,
245,80,9,108,12357,1,
346,56,6,445,12362,1,
346,420,7,394,12362,1,
346,139,8,266,12362,1,
205,127,4,514,12362,1,
95,154,5,514,12374,1,
257,104,4,514,12384,1,
294,107,6,394,12389,1,
294,279,8,266,12389,1,
294,50,5,266,12389,1,
38,18,6,259,12391,1,
38,1395,2,116,12391,1,
190,207,8,440,12410,1,
120,570,6,394,12412,1,
120,1120,10,452,12412,1,
206,632,9,395,12425,1,
343,987,4,514,12433,1,
148,69,8,394,12436,1,
148,588,8,266,12436,1,
11,145,5,451,12442,1,
11,117,2,395,12442,1,
304,109,9,519,12452,1,
207,76,5,394,12459,1,
207,212,11,213,12459,1,
275,1623,6,388,12463,1,
54,538,7,108,12467,1,
47,35,7,474,12479,1,
47,148,4,445,12479,1,
47,188,2,266,12479,1,
196,1194,7,451,12494,1,
196,-1,-1,-999,12495,2,global
59,90,3,376,12499,1,
59,1063,10,266,12499,1,
59,-1,-1,-999,12499,2,global
342,284,12,515,12502,1,
108,245,8,474,12517,1,
108,2,4,266,12517,1,
208,127,10,522,12518,1,
1,143,2,395,12532,1,
1,143,4,259,12532,1,
1,-1,-1,-999,12532,2,global
228,1218,4,445,12536,1,
228,103,8,266,12536,1,
228,-1,-1,-999,12536,2,global
347,12,8,447,12539,1,
347,286,6,517,12539,1,
22,86,9,266,12551,1,
80,550,6,259,12553,1,
80,-1,-1,-999,12554,2,global
75,38,12,447,12558,1,
218,1208,6,116,12565,1,
357,112,5,376,12568,1,
357,227,1,394,12568,1,
357,85,4,513,12568,1,
375,143,6,503,12576,1,
375,-1,-1,-999,12577,2,global
370,289,4,447,12577,1,
370,1009,8,447,12577,1,
370,-1,-1,-999,12577,2,global
3,143,4,259,12588,1,
3,143,2,503,12588,1,
3,-1,-1,-999,12588,2,global
348,286,11,482,12594,1,
273,171,6,447,12607,1,
157,594,12,452,12612,1,
298,51,8,517,12626,1,
65,90,4,376,12627,1,
65,544,5,445,12627,1,
105,563,6,440,12638,1,
195,1550,9,452,12643,1,
6,426,5,495,12657,1,
337,1321,5,259,12667,1,
337,-1,-1,-999,12667,2,global
203,503,5,447,12683,1,
253,1243,9,213,12702,1,
254,914,5,116,12706,1,
235,104,2,514,12712,1,
235,7,2,530,12712,1,
81,550,4,259,12719,1,
349,31,4,500,12721,1,
132,250,8,266,12733,1,
128,25,4,440,12737,1,
315,963,6,394,12747,1,
315,53,2,266,12747,1,
287,402,2,447,12759,1,
11,1025,8,445,12764,1,
11,85,2,513,12764,1,
275,680,6,447,12777,1,
129,249,7,394,12797,1,
212,509,3,495,12801,1,
64,543,6,394,12818,1,
64,1,8,532,12818,1,
64,-1,-1,-999,12818,2,global
198,74,3,116,12828,1,
280,172,6,213,12830,1,
369,289,2,447,12837,1,
369,142,3,492,12837,1,
162,598,2,451,12842,1,
28,148,1,447,12842,1,
172,259,6,394,12847,1,
346,285,3,259,12850,1,
299,338,2,395,12870,1,
362,14,10,483,12878,1,
363,14,2,483,12885,1,
371,114,6,394,12904,1,
348,992,8,475,12912,1,
348,-1,-1,-999,12912,2,global
314,53,8,446,12918,1,
256,81,1,504,12945,1,
181,1536,2,259,12950,1,
306,176,2,495,12959,1,
130,96,9,521,12960,1,
205,505,2,259,12968,1,
0,0,4,511,12971,1,
121,310,6,213,12978,1,
311,959,2,108,12982,1,
268,220,4,394,12987,1,
86,552,2,108,12991,1,
196,74,4,511,12993,1,
211,128,5,537,13008,1,
288,8,6,509,13012,1,
288,947,6,509,13012,1,
79,62,3,213,13038,1,
79,192,7,506,13038,1,
69,61,5,472,13048,1,
69,-1,-1,-999,13048,2,global
74,787,4,213,13057,1,
367,113,2,116,13061,1,
367,-1,-1,-999,13061,2,global
146,829,3,394,13075,1,
82,63,4,394,13090,1,
82,-1,-1,-999,13090,2,global
290,50,11,496,13090,1,
290,173,4,496,13090,1,
1,143,1,503,13106,1,
1,-1,-1,-999,13106,2,global
19,119,1,503,13116,1,
213,47,8,496,13121,1,
213,165,6,221,13121,1,
213,264,8,221,13121,1,
225,1579,3,266,13132,1,
180,46,6,496,13139,1,
180,615,6,496,13139,1,
298,175,11,476,13150,1,
173,260,10,496,13156,1,
173,-1,-1,-999,13156,2,global
28,148,2,445,13163,1,
310,177,6,525,13172,1,
310,109,8,525,13172,1,
179,6,12,221,13180,1,
179,262,5,221,13180,1,
357,13,10,496,13206,1,
357,112,8,221,13206,1,
37,34,5,476,13209,1,
70,61,7,539,13242,1,
61,774,5,525,13246,1,
61,1,10,548,13246,1,
355,13,9,406,13249,1,
355,227,8,406,13249,1,
355,111,5,499,13249,1,
355,32,10,499,13249,1,
355,-1,-1,-999,13249,2,global
29,749,6,548,13258,1,
259,274,6,539,13269,1,
91,64,8,221,13279,1,
91,21,7,499,13279,1,
91,555,7,499,13279,1,
343,12,6,548,13295,1,
257,274,2,539,13298,1,
274,934,10,221,13313,1,
274,7,6,499,13313,1,
274,82,8,540,13313,1,
62,190,12,545,13314,1,
165,482,7,545,13328,1,
56,769,12,550,13339,1,
308,9,9,221,13342,1,
308,956,12,499,13342,1,
308,-1,-1,-999,13342,2,global
147,42,10,550,13356,1,
83,358,1,496,13377,1,
83,92,12,540,13377,1,
83,153,12,510,13377,1,
265,104,4,550,13385,1,
265,335,5,542,13385,1,
265,7,12,542,13385,1,
86,360,7,476,13397,1,
86,552,10,548,13397,1,
222,215,10,550,13401,1,
133,41,10,542,13418,1,
174,45,10,499,13426,1,
174,377,6,510,13426,1,
80,2,3,550,13440,1,
80,20,12,542,13440,1,
277,28,8,429,13446,1,
277,1265,8,429,13446,1,
277,49,9,429,13446,1,
277,-1,-1,-999,13446,2,global
291,695,10,406,13450,1,
291,107,6,499,13450,1,
148,154,2,525,13469,1,
148,42,4,508,13469,1,
148,5,10,533,13469,1,
27,0,6,381,13471,1,
27,0,6,550,13471,1,
27,18,1,432,13471,1,
27,437,9,381,13471,1,
369,342,5,504,13475,1,
369,342,9,538,13475,1,
369,423,2,496,13475,1,
157,124,6,533,13493,1,
157,5,10,429,13493,1,
233,47,5,499,13497,1,
233,78,10,510,13497,1,
52,35,4,542,13501,1,
52,189,8,381,13501,1,
52,357,6,381,13501,1,
85,240,6,429,13515,1,
85,92,9,429,13515,1,
155,200,3,496,13518,1,
155,1154,5,540,13518,1,
155,593,6,510,13518,1,
155,-1,-1,-999,13518,2,global
104,39,5,429,13532,1,
104,197,5,429,13532,1,
6,15,3,406,13538,1,
6,15,7,496,13538,1,
6,116,3,499,13538,1,
300,338,10,429,13548,1,
17,17,5,221,13557,1,
17,118,4,406,13557,1,
17,33,3,499,13557,1,
161,479,5,381,13557,1,
161,314,8,381,13557,1,
59,90,7,429,13561,1,
216,321,10,432,13574,1,
49,188,3,510,13594,1,
49,188,8,221,13594,1,
344,138,10,381,13594,1,
42,442,3,496,13611,1,
42,34,8,499,13611,1,
42,-1,-1,-999,13611,2,global
129,96,6,429,13618,1,
331,725,10,221,13627,1,
3,143,6,508,13633,1,
3,-1,-1,-999,13633,2,global
28,0,2,550,13636,1,
28,18,6,432,13636,1,
123,65,5,381,13651,1,
123,370,4,528,13651,1,
156,124,4,533,13654,1,
156,201,10,555,13654,1,
199,1197,3,221,13655,1,
199,74,4,499,13655,1,
199,-1,-1,-999,13655,2,global
56,1413,4,424,13667,1,
56,769,6,381,13667,1,
185,161,6,533,13679,1,
147,472,9,381,13682,1,
313,84,5,533,13700,1,
223,389,6,499,13701,1,
69,782,11,416,13712,1,
318,716,5,540,13722,1,
239,104,4,550,13726,1,
239,168,4,528,13726,1,
124,66,4,381,13740,1,
124,370,4,528,13740,1,
319,10,9,523,13744,1,
319,178,5,541,13744,1,
182,263,4,409,13750,1,
347,111,5,499,13754,1,
269,275,3,548,13761,1,
130,578,4,499,13787,1,
130,-1,-1,-999,13787,2,global
146,42,4,540,13796,1,
205,631,2,429,13801,1,
80,1083,8,556,13801,1,
7,57,2,429,13808,1,
330,55,6,512,13815,1,
177,159,3,409,13816,1,
179,262,7,381,13843,1,
87,1090,2,525,13852,1,
353,1335,7,432,13856,1,
128,3,8,565,13860,1,
300,704,12,409,13870,1,
39,19,4,523,13878,1,
266,104,2,550,13883,1,
266,170,4,381,13883,1,
266,-1,-1,-999,13883,2,global
183,205,2,444,13890,1,
61,190,9,553,13907,1,
374,1013,1,525,13907,1,
374,143,1,508,13907,1,
374,-1,-1,-999,13907,2,global
19,349,1,499,13908,1,
19,33,2,523,13908,1,
222,265,6,542,13918,1,
299,338,1,429,13921,1,
131,370,2,528,13929,1,
131,25,3,528,13929,1,
270,170,4,381,13938,1,
270,-1,-1,-999,13938,2,global
329,11,8,536,13947,1,
305,83,4,381,13971,1,
247,328,1,542,13984,1,
247,271,6,484,13984,1,
123,572,8,499,13992,1,
207,164,4,432,13993,1,
207,-1,-1,-999,13993,2,global
129,578,6,499,14003,1,
129,-1,-1,-999,14003,2,global
1,0,7,558,14016,1,
88,361,9,546,14017,1,
111,24,1,259,14022,1,
109,95,5,558,14027,1,
156,255,2,499,14033,1,
344,988,3,496,14051,1,
344,-1,-1,-999,14051,2,global
198,74,3,381,14061,1,
198,-1,-1,-999,14062,2,global
313,84,6,560,14072,1,
313,279,8,560,14072,1,
51,765,2,381,14096,1,
124,95,1,558,14101,1,
124,40,7,560,14101,1,
124,3,12,578,14101,1,
184,205,9,486,14109,1,
200,126,2,543,14110,1,
135,96,5,560,14117,1,
135,251,5,560,14117,1,
306,9,4,486,14119,1,
185,161,7,529,14131,1,
80,2,8,529,14145,1,
232,325,10,560,14163,1,
208,164,7,586,14167,1,
208,47,9,586,14167,1,
10,16,10,529,14169,1,
11,145,10,561,14200,1,
11,295,12,561,14200,1,
47,60,7,588,14212,1,
174,158,11,569,14218,1,
134,4,10,588,14231,1,
134,25,2,588,14231,1,
75,62,4,561,14238,1,
75,239,9,569,14238,1,
206,212,6,588,14242,1,
83,1086,1,561,14255,1,
83,20,10,570,14255,1,
4,15,8,560,14260,1,
12,117,6,578,14272,1,
204,211,4,588,14300,1,
204,75,8,423,14300,1,
204,75,9,374,14300,1,
204,47,12,423,14300,1,
204,264,8,423,14300,1,
175,204,4,588,14310,1,
168,125,4,578,14314,1,
249,910,4,570,14321,1,
249,81,10,564,14321,1,
136,251,5,560,14324,1,
169,125,4,578,14334,1,
178,204,2,588,14338,1,
178,262,4,423,14338,1,
178,72,10,423,14338,1,
178,125,4,423,14338,1,
178,-1,-1,-999,14338,2,global
173,204,4,588,14347,1,
19,1378,3,558,14349,1,
125,66,1,524,14358,1,
125,66,3,563,14358,1,
149,474,12,423,14370,1,
149,588,4,423,14370,1,
337,137,10,557,14373,1,
352,111,2,499,14389,1,
318,110,12,564,14393,1,
105,1462,2,540,14401,1,
277,49,7,374,14408,1,
277,105,8,423,14408,1,
277,131,2,423,14408,1,
277,-1,-1,-999,14408,2,global
256,273,1,499,14426,1,
181,262,4,423,14448,1,
181,125,4,423,14448,1,
181,7,11,599,14448,1,
181,100,11,599,14448,1,
226,323,4,557,14455,1,
226,216,8,516,14455,1,
130,578,1,499,14467,1,
161,597,9,561,14471,1,
10,145,7,557,14483,1,
39,1,6,374,14488,1,
39,19,9,423,14488,1,
39,121,12,599,14488,1,
3,0,8,564,14497,1,
3,-1,-1,-999,14497,2,global
160,1158,12,423,14507,1,
131,96,11,516,14515,1,
324,54,12,599,14525,1,
228,267,9,561,14530,1,
12,1026,3,527,14530,1,
20,119,3,423,14548,1,
20,0,8,423,14548,1,
11,1370,8,557,14554,1,
11,117,7,516,14554,1,
11,0,2,577,14554,1,
163,6,10,607,14561,1,
240,79,11,423,14572,1,
145,471,1,561,14573,1,
145,4,11,577,14573,1,
5,1021,3,561,14586,1,
5,0,4,577,14586,1,
112,39,5,423,14590,1,
112,24,6,579,14590,1,
112,-1,-1,-999,14590,2,global
124,66,9,554,14602,1,
275,105,3,423,14614,1,
275,276,6,587,14614,1,
351,732,8,247,14616,1,
175,377,4,570,14623,1,
175,260,4,564,14623,1,
202,211,10,579,14631,1,
202,-1,-1,-999,14631,2,global
267,219,9,494,14642,1,
267,48,9,494,14642,1,
113,565,6,516,14658,1,
177,6,7,494,14659,1,
177,159,4,518,14659,1,
117,3,5,494,14677,1,
117,24,6,494,14677,1,
117,-1,-1,-999,14677,2,global
207,633,12,580,14677,1,
207,-1,-1,-999,14677,2,global
