item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,mean_daily_demand,std_daily_demand,cv,mean_hourly_demand,std_hourly_demand,burst_size,burst_size_var,n_act_per_day,adi,cv2,demand_pattern,cv_class,rop_global,slots_needed
12103089001,高露潔纖柔備長炭牙刷,50.0,23.0,25.0,28750.0,1.93,72.0,399.3,PCS,6,0.9714571423809604,3.0,0.0,18,[3],[6],C,5,0.8571,1.3887,1.6202,0.03571428571428571,0.3256958992702805,3.0,0.0,0.2857142857142857,3.5,0.0,intermittent,2,5,1
14360001001,阿華田營養麥芽飲品 400g,38.0,28.0,19.0,20216.0,10.554,12.0,1684.7,PCS,6,0.973417109714838,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.5774,1.7321,0.013888888888888888,0.13303893940933453,1.1666666666666667,0.16666666666666666,0.2857142857142857,3.5,0.1224,intermittent,2,3,1
12010051001,美國Ivory蘆薈香皂(10入),31.0,22.0,20.0,13640.0,9.75,8.0,1705.0,PCS,6,0.9707771537141048,2.833,4.491,17,"[1, 12]","[5, 1]",C,11,0.8095,2.6574,3.2827,0.03373015873015873,0.5540858308560526,4.25,27.583333333333332,0.19047619047619047,5.25,1.5271,lumpy,2,11,1
14632449001,健康廚房無油沾拌淋醬-柚香檸檬,19.0,14.0,19.0,5054.0,2.6,6.0,842.3,PCS,6,0.9739971000483324,1.0,0.0,6,[1],[6],C,2,0.2857,0.5606,1.9621,0.011904761904761904,0.10856529975676024,1.0,0.0,0.2857142857142857,4.2,0.1389,intermittent,2,2,1
31762012001,長效型菜瓜布馬桶刷底座組,40.0,40.0,27.0,43200.0,2.16,12.0,3600.0,PCS,6,0.9747970867152214,1.0,0.0,6,[1],[6],C,3,0.2857,0.5606,1.9621,0.011904761904761904,0.12554906392493848,1.2,0.2,0.23809523809523808,4.2,0.1389,intermittent,2,3,1
14632482001,萬泰干貝醬-小辣450g,34.0,27.0,13.0,11934.0,8.98,12.0,994.5,PCS,6,0.9740170997150048,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.5774,1.7321,0.013888888888888888,0.13303893940933462,1.1666666666666667,0.16666666666666669,0.2857142857142857,3.5,0.1224,intermittent,2,3,1
14353001001,家樂福有機大燕麥片500g,52.0,25.0,22.0,28600.0,6.7,12.0,2383.3,PCS,6,0.9733771103814935,1.333,0.516,8,"[1, 2]","[4, 2]",C,3,0.381,0.8646,2.2697,0.015873015873015872,0.15363725236461,1.3333333333333333,0.2666666666666667,0.2857142857142857,5.25,0.1667,intermittent,2,3,1
14633036001,牛頭牌高湯-雞汁口味 411g,47.0,31.0,12.0,17484.0,11.52,24.0,728.5,PCS,6,0.9740370993816768,4.0,1.549,24,"[3, 6]","[4, 2]",C,16,1.1429,4.0778,3.5681,0.047619047619047616,0.7311000220631383,8.0,39.0,0.14285714285714285,10.5,0.5,lumpy,2,16,1
14331997001,金克寧銀養奶粉高鈣葉黃素配方 1.5Kg,48.0,32.0,20.0,30720.0,11.342,6.0,5120.0,PCS,6,0.973237112714788,1.571,0.787,11,"[1, 2, 3]","[4, 2, 1]",C,4,0.5238,0.9808,1.8724,0.021825396825396824,0.22186593768313587,1.8333333333333333,0.9666666666666666,0.2857142857142857,3.5,0.2876,intermittent,2,4,1
14352999001,喜瑞爾水果星球,36.0,28.0,26.0,26208.0,2.8,10.0,2620.8,PCS,6,0.9733571107148214,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.5774,1.7321,0.013888888888888888,0.13303893940933456,1.1666666666666667,0.16666666666666669,0.2857142857142857,3.5,0.1224,intermittent,2,3,1
31762003001,3M 百利可拋棄式超潔淨馬桶刷,40.0,40.0,26.0,41600.0,3.46,18.0,2311.1,PCS,6,0.9747770870485492,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.7958,2.3875,0.013888888888888888,0.1601613114377713,1.4,0.8,0.23809523809523808,5.25,0.2993,intermittent,2,3,1
31533097001,百研/柔軟海綿菜瓜布2入,29.0,16.0,23.0,10672.0,0.3,12.0,889.3,PCS,6,0.974657089048516,1.333,0.516,8,"[1, 2]","[4, 2]",C,3,0.381,0.9735,2.5553,0.015873015873015872,0.15363725236461,1.3333333333333333,0.26666666666666666,0.2857142857142857,5.25,0.5,lumpy,2,3,1
14720029001,登豐波霸粉圓500g,44.0,22.0,13.0,12584.0,6.3,12.0,1048.7,PCS,6,0.9740970983816936,1.833,1.602,11,"[1, 2, 5]","[4, 1, 1]",C,4,0.5238,1.167,2.2279,0.021825396825396824,0.2552039711067003,1.8333333333333333,2.566666666666667,0.2857142857142857,3.5,0.7636,lumpy,2,4,1
10014132001,大西洋芭樂汁Pet580ml,42.0,28.0,24.0,28224.0,15.92,24.0,1176.0,PCS,6,0.9689571840469324,7.333,8.165,44,"[4, 24]","[5, 1]",C,18,2.0952,5.3095,2.5341,0.0873015873015873,1.1386563269625607,7.333333333333333,66.66666666666666,0.2857142857142857,3.5,1.2397,lumpy,2,18,1
12105908001,李施德霖兒童漱口水500mlx2 兒童漱口水２入,32.0,22.0,23.0,16192.0,7.3,6.0,2698.7,PCS,6,0.9715371410476492,1.0,0.0,6,[1],[6],C,2,0.2857,0.5606,1.9621,0.011904761904761904,0.10856529975676026,1.0,0.0,0.2857142857142857,4.2,0.1389,intermittent,2,2,1
14633108001,石二鍋沙茶醬240g,30.0,25.0,12.0,9000.0,5.7,12.0,750.0,PCS,6,0.9740570990483493,1.0,0.0,6,[1],[6],C,2,0.2857,0.4629,1.6202,0.011904761904761904,0.10856529975676023,1.0,0.0,0.2857142857142857,3.5,0.0,intermittent,2,2,1
14721018001,小磨坊濃香滷味包36g,24.0,9.0,13.0,2808.0,0.5,6.0,468.0,PCS,6,0.974117098048366,1.667,0.516,10,"[1, 2]","[2, 4]",C,3,0.4762,0.8136,1.7085,0.01984126984126984,0.18812450564831276,1.6666666666666667,0.2666666666666667,0.2857142857142857,3.5,0.096,intermittent,2,3,1
11051004001,藍寶洗衣槽去污劑,44.0,19.0,32.0,26752.0,12.9,12.0,2229.3,PCS,6,0.9696571723804605,1.333,0.516,8,"[1, 2]","[4, 2]",C,3,0.381,0.8047,2.1125,0.015873015873015872,0.15363725236461,1.3333333333333333,0.26666666666666666,0.2857142857142857,4.2,0.3125,intermittent,2,3,1
10014097001,老北京酸梅湯Pet900ml,30.0,23.0,24.0,16560.0,12.18,12.0,1380.0,PCS,6,0.9689371843802604,6.0,9.011,36,"[1, 2, 6, 24]","[2, 2, 1, 1]",C,17,1.7143,5.2929,3.0875,0.07142857142857142,1.1097154287744149,6.0,81.2,0.2857142857142857,3.5,2.2556,lumpy,2,17,1
14341019001,聖桃園天然野生小藍莓果醬284g,37.0,25.0,17.0,15725.0,12.434,24.0,655.2,PCS,6,0.9732771120481324,1.5,1.225,9,"[1, 4]","[5, 1]",C,4,0.4286,1.2479,2.9117,0.017857142857142856,0.21308715264146344,1.8,1.7,0.23809523809523808,7.0,0.4444,intermittent,2,4,1
31567030001,威拂魔撢補充包(粉)4片*3入,50.0,40.0,28.0,56000.0,2.0,8.0,7000.0,PCS,6,0.9747170880485324,1.667,0.816,10,"[1, 2, 3]","[3, 2, 1]",C,3,0.4762,1.2498,2.6245,0.01984126984126984,0.19841112057184476,1.6666666666666667,0.6666666666666666,0.2857142857142857,5.25,0.5867,lumpy,2,3,1
12105021001,李施德霖漱口水-天然綠茶 李施德霖漱口水,22.0,20.0,28.0,12320.0,5.5,6.0,2053.3,PCS,6,0.9714771420476326,1.5,0.837,9,"[1, 2, 3]","[4, 1, 1]",C,3,0.4286,0.8106,1.8915,0.017857142857142856,0.18296913728109207,1.5,0.7,0.2857142857142857,3.5,0.3111,intermittent,2,3,1
31628003001,兒童衣架,44.0,29.0,30.0,38280.0,5.0,36.0,1063.3,PCS,6,0.9747570873818768,1.571,0.535,11,"[1, 2]","[3, 4]",C,3,0.4286,0.7464,1.7416,0.017857142857142856,0.17176018763448656,1.5,0.3,0.2857142857142857,3.5,0.1333,intermittent,2,3,1
14341010001,康寶紅葡萄果醬400g,32.0,24.0,14.0,10752.0,8.2,12.0,896.0,PCS,6,0.9732571123814604,1.0,0.0,6,[1],[6],C,2,0.2857,0.5606,1.9621,0.011904761904761904,0.10856529975676024,1.0,0.0,0.2857142857142857,4.2,0.1389,intermittent,2,2,1
14632385001,大榮干貝XO醬240g,32.0,24.0,10.0,7680.0,5.7,12.0,640.0,PCS,6,0.9739771003816604,3.0,3.95,18,"[1, 2, 11]","[3, 2, 1]",C,8,0.8571,2.4957,2.9117,0.03571428571428571,0.5110258323279235,3.0,15.6,0.2857142857142857,4.2,1.4506,lumpy,2,8,1
14352076001,米森有機無麩質野莓麥片,51.0,35.0,20.0,35700.0,6.79,12.0,2975.0,PCS,6,0.973317111381477,1.0,0.0,6,[1],[6],C,3,0.2857,0.6437,2.2528,0.011904761904761904,0.12554906392493848,1.2,0.2,0.23809523809523808,5.25,0.1481,intermittent,2,3,1
12005082007,宣若EX染髮霜,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,PCS,6,0.9707571540474326,1.667,1.033,10,"[1, 3]","[4, 2]",C,3,0.4762,0.9808,2.0596,0.01984126984126984,0.20819009560430157,1.6666666666666667,1.0666666666666669,0.2857142857142857,4.2,0.25,intermittent,2,3,1
14331013001,紅RED S脫脂高鈣牛奶粉 1.5Kg,54.0,42.0,24.0,54432.0,13.81,8.0,6804.0,PCS,6,0.9731771137147714,1.0,0.0,6,[1],[6],C,2,0.2857,0.6437,2.2528,0.011904761904761904,0.10856529975676026,1.0,0.0,0.2857142857142857,5.25,0.1481,intermittent,2,2,1
14700008001,屏東紅豆 600g,38.0,31.0,16.0,18848.0,5.18,12.0,1570.7,PCS,6,0.9740770987150216,1.0,0.0,6,[1],[6],C,3,0.2857,0.6437,2.2528,0.011904761904761904,0.1255490639249385,1.2,0.2,0.23809523809523808,5.25,0.1481,intermittent,2,3,1
14740003001,家福低筋麵粉,45.0,34.0,19.0,29070.0,12.73,12.0,2422.5,PCS,6,0.974137097715038,1.0,0.0,6,[1],[6],C,2,0.2857,0.7171,2.51,0.011904761904761904,0.10856529975676024,1.0,0.0,0.2857142857142857,5.25,0.4444,intermittent,2,2,1
10013004001,囍瑞100純天然紅葡萄原汁1L,36.0,20.0,20.0,14400.0,13.28,12.0,1200.0,PCS,6,0.968917184713588,4.0,4.382,24,"[1, 3, 6, 12]","[3, 1, 1, 1]",C,10,1.1429,2.8685,2.51,0.047619047619047616,0.6159851132582274,4.0,19.2,0.2857142857142857,3.5,1.2,lumpy,2,10,1
12105063001,李施德霖健康亮白除菌漱口水250ml 亮白,17.0,17.0,19.0,5491.0,2.44,8.0,686.4,PCS,6,0.9714971417143048,1.333,0.516,8,"[1, 2]","[4, 2]",C,3,0.381,0.669,1.7562,0.015873015873015872,0.15363725236460996,1.3333333333333333,0.26666666666666666,0.2857142857142857,3.5,0.15,intermittent,2,3,1
12103040001,刷樂牙間刷SSS超極細,38.0,26.0,27.0,26676.0,2.722,36.0,741.0,PCS,6,0.971437142714288,1.667,1.033,10,"[1, 3]","[4, 2]",C,3,0.4762,0.9284,1.9496,0.01984126984126984,0.2081900956043015,1.6666666666666667,1.0666666666666667,0.2857142857142857,3.5,0.384,intermittent,2,3,1
14353029001,桂格紅麴蕎麥燕麥片,54.0,40.0,18.0,38880.0,11.17,12.0,3240.0,PCS,6,0.973397110048166,1.0,0.0,6,[1],[6],C,3,0.2857,0.5606,1.9621,0.011904761904761904,0.12554906392493842,1.2,0.2,0.23809523809523808,4.2,0.1389,intermittent,2,3,1
14352003001,家樂氏什錦果麥--豐果,32.0,32.0,25.0,25600.0,5.5,12.0,2133.3,PCS,6,0.9732971117148048,2.5,1.871,15,"[1, 2, 3, 6]","[2, 2, 1, 1]",C,5,0.7143,1.488,2.0833,0.02976190476190476,0.3293271996518959,2.5,3.5,0.2857142857142857,3.5,0.56,lumpy,2,5,1
14331020001,桂格高鈣奶粉-inulin配方 1.5Kg,49.0,33.0,24.0,38808.0,11.52,6.0,6468.0,PCS,6,0.9731971133814435,1.857,1.864,13,"[1, 2, 6]","[5, 1, 1]",C,5,0.5714,1.4343,2.51,0.023809523809523808,0.294800150367383,2.0,4.0,0.2857142857142857,4.2,0.8333,lumpy,2,5,1
14632080001,家福進口LIGHT美乃滋   455G,17.0,35.0,21.0,12495.0,6.03,12.0,1041.3,PCS,6,0.973957100714988,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.5774,1.7321,0.013888888888888888,0.13303893940933456,1.1666666666666667,0.16666666666666669,0.2857142857142857,3.5,0.1224,intermittent,2,3,1
12003059001,多芬深層修護一分鐘護髮精華 角蛋白修護因子,23.0,17.0,23.0,8993.0,2.652,12.0,749.4,PCS,6,0.970717154714088,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.6583,1.9748,0.013888888888888888,0.1330389394093346,1.1666666666666667,0.16666666666666669,0.2857142857142857,4.2,0.1531,intermittent,2,3,1
31821065001,美背二層空櫥,63.0,31.0,7.0,13671.0,5.0,1.0,13671.0,PCS,6,0.9748170863818936,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.5774,1.7321,0.013888888888888888,0.1330389394093346,1.1666666666666667,0.16666666666666669,0.2857142857142857,3.5,0.1224,intermittent,2,3,1
12105070001,刷樂兒童含氟漱口水(草莓口味) 兒童_草莓,21.0,19.0,19.0,7581.0,3.56,6.0,1263.5,PCS,6,0.971517141380977,1.167,0.408,7,"[1, 2]","[5, 1]",C,3,0.3333,0.5774,1.7321,0.013888888888888888,0.13303893940933467,1.1666666666666667,0.16666666666666669,0.2857142857142857,3.5,0.1224,intermittent,2,3,1
14804009001,愛之味忘不了核桃燕麥粥340g,41.0,28.0,13.0,14924.0,9.708,24.0,621.8,PCS,6,0.9741570973817104,11.0,7.975,66,"[6, 18, 24]","[4, 1, 1]",C,22,3.1429,6.4675,2.0578,0.13095238095238096,1.4347000038710678,11.0,63.6,0.2857142857142857,3.5,0.5256,lumpy,2,22,1
12005003002,566 美色護髮染髮霜補充盒 自然深栗,25.0,20.0,22.0,11000.0,1.73,12.0,916.7,PCS,6,0.9707371543807604,2.667,2.582,16,"[1, 6]","[4, 2]",C,6,0.7619,1.7862,2.3444,0.031746031746031744,0.3874062792892373,2.6666666666666665,6.666666666666667,0.2857142857142857,3.5,0.9375,lumpy,2,6,1
14226019001,Airwaves無糖口香糖-超涼薄荷,26.0,15.0,11.0,4290.0,1.28,30.0,143.0,PCS,5,0.9787303544940916,1.833,2.041,11,"[1, 6]","[5, 1]",C,5,0.4762,1.3274,2.7875,0.01984126984126984,0.281297714491437,2.0,5.0,0.23809523809523808,4.2,1.25,lumpy,2,5,1
14352014001,家樂氏--什錦果麥--美麗纖果,36.0,22.0,25.0,19800.0,5.5,12.0,1650.0,PCS,5,0.979347010883152,1.0,0.0,5,[1],[5],C,3,0.2381,0.539,2.2636,0.00992063492063492,0.11754950588070052,1.25,0.25,0.19047619047619047,5.25,0.16,intermittent,2,3,1
11103884001,水晶肥皂液体,37.0,31.0,32.0,36704.0,17.7,6.0,6117.3,PCS,5,0.9760803986600224,1.4,0.894,7,"[1, 3]","[4, 1]",C,3,0.3333,0.7303,2.1909,0.013888888888888888,0.16016131143777124,1.4,0.8,0.23809523809523808,4.2,0.4082,intermittent,2,3,1
11021044001,3M魔利萬用去污劑,31.0,24.0,29.0,21576.0,7.5,12.0,1798.0,PCS,5,0.975330411159814,1.0,0.0,5,[1],[5],C,2,0.2381,0.4364,1.833,0.00992063492063492,0.09920556028592233,1.0,0.0,0.23809523809523808,4.2,0.0,intermittent,2,2,1
12012145001,超值蘆薈綿羊油滋養霜 超值蘆薈滋養霜,27.0,19.0,15.0,7695.0,4.7,24.0,320.6,PCS,5,0.977097048382527,7.2,4.764,36,"[1, 5, 6, 12]","[1, 1, 1, 2]",C,19,1.7143,6.5738,3.8347,0.07142857142857142,0.9884306611119396,9.0,56.666666666666664,0.19047619047619047,7.0,1.7153,lumpy,2,19,1
11103336001,ARIEL超濃縮抗菌抗洗衣精補充包,45.0,27.0,33.0,40095.0,11.2,6.0,6682.5,PCS,5,0.9760637322711287,1.2,0.447,6,"[1, 2]","[4, 1]",C,3,0.2857,0.7171,2.51,0.011904761904761904,0.12554906392493845,1.2,0.2,0.23809523809523808,5.25,0.4444,intermittent,2,3,1
14313891001,Dolce Gusto 卡布奇諾咖啡,18.0,12.0,8.0,1966.0,0.1,1.0,1965.63,PCS,5,0.9791803469942169,1.4,0.894,7,"[1, 3]","[4, 1]",C,3,0.3333,0.9129,2.7386,0.013888888888888888,0.1601613114377713,1.4,0.8,0.23809523809523808,5.25,0.7347,lumpy,2,3,1
14313021001,星巴克那堤咖啡膠囊,18.0,12.0,8.0,1966.0,0.1,1.0,1965.63,PCS,5,0.9791636806053232,1.5,0.837,9,"[1, 2, 3]","[4, 1, 1]",C,4,0.4286,0.9783,2.2828,0.017857142857142856,0.21308715264146338,1.8,1.7000000000000002,0.23809523809523808,4.2,0.5247,lumpy,2,4,1
12010123001,OP天然茶酚洗手慕絲-敏弱性,30.0,21.0,21.0,13230.0,5.9,12.0,1102.5,PCS,5,0.9766637222712956,1.4,0.548,7,"[1, 2]","[3, 2]",C,3,0.3333,0.7958,2.3875,0.013888888888888888,0.1472260253498466,1.4,0.3,0.23809523809523808,5.25,0.2993,intermittent,2,3,1
14412037001,愛美斯,37.0,32.0,24.0,28416.0,12.42,12.0,2368.0,PCS,5,0.9794803419943,3.429,1.988,24,"[1, 2, 3, 4, 6]","[1, 2, 1, 1, 2]",C,12,1.1429,3.6645,3.2064,0.047619047619047616,0.6287624609662726,6.0,18.666666666666668,0.19047619047619047,7.0,0.8125,lumpy,2,12,1
11110079004,蘭諾衣物芳香豆520ml,24.0,16.0,26.0,9984.0,2.46,6.0,1664.0,PCS,5,0.9761303978267027,1.4,0.548,7,"[1, 2]","[3, 2]",C,3,0.3333,0.6583,1.9748,0.013888888888888888,0.1472260253498466,1.4,0.30000000000000004,0.23809523809523808,4.2,0.1531,intermittent,2,3,1
14226032001,Extra木糖醇超值包-香濃密瓜,38.0,32.0,18.0,21888.0,6.026,60.0,364.8,PCS,5,0.9787470208829852,1.6,0.894,8,"[1, 2, 3]","[3, 1, 1]",C,3,0.381,0.8047,2.1125,0.015873015873015872,0.1776420321783474,1.6,0.7999999999999999,0.23809523809523808,4.2,0.3125,intermittent,2,3,1
11110999001,蘭諾衣物柔軟芳香豆-薔葳鈴蘭330ml 蘭諾柔軟芳香豆,23.0,22.0,19.0,9614.0,2.6,10.0,961.4,PCS,5,0.9761470642155964,1.6,0.548,8,"[1, 2]","[2, 3]",C,3,0.381,0.8646,2.2697,0.015873015873015872,0.1660739246700094,1.6,0.3,0.23809523809523808,5.25,0.1667,intermittent,2,3,1
14730900001,惠昇寒天特級洋菜粉10g,20.0,10.0,10.0,2000.0,0.3,24.0,83.3,PCS,5,0.9801136647722538,2.2,1.789,11,"[1, 3, 5]","[3, 1, 1]",C,5,0.5238,1.2498,2.3859,0.021825396825396824,0.27033563056122617,2.2,3.2,0.23809523809523808,4.2,0.6612,lumpy,2,5,1
14507044001,QQ螺絲麵500g,42.0,36.0,33.0,49896.0,13.03,24.0,2079.0,PCS,5,0.9796303394943418,1.6,1.342,8,"[1, 4]","[4, 1]",C,3,0.381,0.9207,2.4167,0.015873015873015872,0.19876865416548745,1.6,1.8,0.23809523809523808,4.2,0.7031,lumpy,2,3,1
14312016001,雀巢美式鑑賞咖啡補充包,53.0,29.0,27.0,41499.0,3.7,15.0,2766.6,PCS,5,0.9791136814386426,1.8,1.304,9,"[1, 2, 4]","[3, 1, 1]",C,4,0.4286,0.9783,2.2828,0.017857142857142856,0.21308715264146336,1.8,1.7,0.23809523809523808,4.2,0.5247,lumpy,2,4,1
12000039001,麗仕髮的補給乳木果萃取胺基酸洗髮精,34.0,22.0,23.0,17204.0,6.7,12.0,1433.7,PCS,5,0.9761803969933834,1.4,0.548,7,"[1, 2]","[3, 2]",C,3,0.3333,0.7303,2.1909,0.013888888888888888,0.1472260253498466,1.4,0.3,0.23809523809523808,5.25,0.0816,intermittent,2,3,1
12010172001,蜂王黑砂糖香皂4+1蘆薈皂,41.0,36.0,25.0,36900.0,17.0,36.0,1025.0,PCS,5,0.976680388660189,1.2,0.447,6,"[1, 2]","[4, 1]",C,3,0.2857,0.5606,1.9621,0.011904761904761904,0.12554906392493845,1.2,0.2,0.23809523809523808,4.2,0.1389,intermittent,2,3,1
12000035001,ES大馬士革玫瑰香水洗髮精 玫瑰香水洗髮精,28.0,24.0,27.0,18144.0,8.724,12.0,1512.0,PCS,5,0.97616373060449,1.0,0.0,5,[1],[5],C,2,0.2381,0.4364,1.833,0.00992063492063492,0.09920556028592242,1.0,0.0,0.23809523809523808,4.2,0.0,intermittent,2,2,1
12011477001,多芬柔膚舒敏沐浴乳補充包 舒敏沐浴補充包,48.0,28.0,28.0,37632.0,9.16,12.0,3136.0,PCS,5,0.97706371560474,1.4,0.548,7,"[1, 2]","[3, 2]",C,3,0.3333,0.6583,1.9748,0.013888888888888888,0.14722602534984663,1.4,0.3,0.23809523809523808,4.2,0.1531,intermittent,2,3,1
14312042001,雀巢金牌咖啡罐裝深焙風味120g,47.0,31.0,15.0,21855.0,10.35,24.0,910.6,PCS,5,0.9791303478275362,1.0,0.0,5,[1],[5],C,2,0.2381,0.4364,1.833,0.00992063492063492,0.09920556028592237,1.0,0.0,0.23809523809523808,4.2,0.0,intermittent,2,2,1
11041020001,Bref妙力投入式馬桶清潔錠,41.0,14.0,18.0,10332.0,1.524,12.0,861.0,PCS,5,0.9755470742154296,2.167,1.602,13,"[1, 2, 3, 5]","[3, 1, 1, 1]",C,6,0.5714,1.5024,2.6292,0.023809523809523808,0.32064263787157804,3.0,5.333333333333333,0.19047619047619047,5.25,0.5926,lumpy,2,6,1
11022041001,3M天然橙柚浴室清潔劑,36.0,28.0,23.0,23184.0,7.13,12.0,1932.0,PCS,5,0.9753470775487076,3.4,4.827,17,"[1, 2, 12]","[3, 1, 1]",C,9,0.8095,2.6574,3.2827,0.03373015873015873,0.5468627082487304,3.4,23.3,0.23809523809523808,5.25,1.5271,lumpy,2,9,1
14613939001,維義Omega3芥花不飽和調和油1000ml,33.0,26.0,29.0,24882.0,12.17,12.0,2073.5,PCS,5,0.973777103714938,9.25,10.138,74,"[1, 2, 7, 14, 24]","[3, 1, 1, 1, 2]",C,11,0.9048,3.0644,3.387,0.037698412698412696,0.6341565525315871,3.8,32.699999999999996,0.23809523809523808,5.25,1.6953,lumpy,2,11,1
14353023001,桂格大燕麥片嚴選薄片800g,53.0,41.0,20.0,43460.0,12.44,12.0,3621.7,PCS,5,0.9793636772720454,1.6,0.894,8,"[1, 2, 3]","[3, 1, 1]",C,3,0.381,0.8646,2.2697,0.015873015873015872,0.1776420321783474,1.6,0.8,0.23809523809523808,5.25,0.1667,intermittent,2,3,1
14740013001,鑫旺萊-低筋麵粉400g,37.0,29.0,24.0,25752.0,10.21,24.0,1073.0,PCS,5,0.9801303311611472,3.4,3.912,17,"[1, 4, 10]","[3, 1, 1]",C,8,0.8095,2.2939,2.8336,0.03373015873015873,0.48522214645941963,3.4,15.3,0.23809523809523808,4.2,1.3235,lumpy,2,8,1
11103884003,水晶肥皂液体 薰衣馬鞭草,37.0,30.0,32.0,35520.0,16.2,6.0,5920.0,PCS,5,0.9760970650489158,1.0,0.0,5,[1],[5],C,2,0.2381,0.4364,1.833,0.00992063492063492,0.09920556028592241,1.0,0.0,0.23809523809523808,4.2,0.0,intermittent,2,2,1
14213010001,口福不淺蔬菜脆片,34.0,27.0,18.0,16524.0,0.98,12.0,1377.0,PCS,5,0.9786636889385176,1.0,0.0,5,[1],[5],C,2,0.2381,0.539,2.2636,0.00992063492063492,0.09920556028592241,1.0,0.0,0.23809523809523808,5.25,0.16,intermittent,2,2,1
14240010001,Sunny Ranch黑金剛花生850g,48.0,31.0,23.0,34224.0,5.8,6.0,5704.0,PCS,5,0.9788136864385594,1.0,0.0,5,[1],[5],C,2,0.2381,0.539,2.2636,0.00992063492063492,0.09920556028592238,1.0,0.0,0.23809523809523808,5.25,0.16,intermittent,2,2,1
12012022001,凡士林深層修護潤膚露,28.0,19.0,24.0,12768.0,5.85,12.0,1064.0,PCS,5,0.9770803819936336,1.2,0.447,6,"[1, 2]","[4, 1]",C,3,0.2857,0.5606,1.9621,0.011904761904761904,0.12554906392493848,1.2,0.2,0.23809523809523808,4.2,0.1389,intermittent,2,3,1
14313004001,星巴克焦糖瑪奇朵咖啡膠囊,18.0,12.0,8.0,1966.0,0.1,1.0,1965.63,PCS,5,0.9791470142164296,1.4,0.894,7,"[1, 3]","[4, 1]",C,3,0.3333,0.7958,2.3875,0.013888888888888888,0.16016131143777126,1.4,0.8,0.23809523809523808,5.25,0.2993,intermittent,2,3,1
14225938001,HALLS XS無糖迷你薄荷糖清新萊姆量販包,23.0,15.0,17.0,5865.0,2.0,36.0,162.9,PCS,5,0.9787136881051982,1.2,0.447,6,"[1, 2]","[4, 1]",C,3,0.2857,0.6437,2.2528,0.011904761904761904,0.1255490639249385,1.2,0.2,0.23809523809523808,5.25,0.1481,intermittent,2,3,1
11110065001,白鴿衣物柔軟精-玫瑰,41.0,27.0,30.0,33210.0,14.32,4.0,8302.5,PCS,5,0.9701971633806104,2.0,1.414,14,"[1, 2, 4]","[4, 1, 2]",C,4,0.4286,1.4343,3.3466,0.017857142857142856,0.22222123607342176,2.25,1.5833333333333333,0.19047619047619047,10.5,0.2222,intermittent,2,4,1
11075004001,鱷魚黏鼠板,36.0,35.0,28.0,35280.0,12.03,36.0,980.0,PCS,5,0.9758470692155132,4.2,2.168,21,"[1, 3, 5, 6]","[1, 1, 1, 2]",C,8,1.0,2.1448,2.1448,0.041666666666666664,0.47213612957588263,5.25,0.9166666666666669,0.19047619047619047,5.25,0.0333,intermittent,2,8,1
14226100001,Extra潔淨超值包-青蘋萊姆,40.0,23.0,24.0,22080.0,5.0,60.0,368.0,PCS,5,0.9787970200496658,2.6,1.817,13,"[1, 2, 4, 5]","[2, 1, 1, 1]",C,5,0.619,1.4655,2.3673,0.025793650793650792,0.30458615974321995,2.6,3.3,0.23809523809523808,5.25,0.2761,intermittent,2,5,1
11110056001,蘭諾芳香豆Hebe限定組(清晨草木),36.0,26.0,25.0,23400.0,4.59,6.0,3900.0,PCS,5,0.9761137314378092,1.2,0.447,6,"[1, 2]","[4, 1]",C,3,0.2857,0.5606,1.9621,0.011904761904761904,0.1255490639249385,1.2,0.2,0.23809523809523808,4.2,0.1389,intermittent,2,3,1
14612916001,佳西亞特級冷壓初榨橄欖油,34.0,27.0,27.0,24786.0,16.35,12.0,2065.5,PCS,5,0.9798470025499576,2.6,2.074,13,"[1, 2, 3, 6]","[2, 1, 1, 1]",C,7,0.619,2.2467,3.6293,0.025793650793650792,0.35296157558061053,3.25,6.916666666666667,0.19047619047619047,10.5,0.5799,lumpy,2,7,1
14226051001,青箭粒裝口香糖-原味,42.0,19.0,15.0,11970.0,2.4,60.0,199.5,PCS,5,0.9787803536607724,1.0,0.0,5,[1],[5],C,2,0.2381,0.4364,1.833,0.00992063492063492,0.09920556028592235,1.0,0.0,0.23809523809523808,4.2,0.0,intermittent,2,2,1
